locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHNFMJIF_00412	CDS	198				hypothetical protein
BHNFMJIF_00413	CDS	501	rfaH			Transcription antitermination protein RfaH
BHNFMJIF_00414	CDS	291				hypothetical protein
BHNFMJIF_00415	CDS	1518				hypothetical protein
BHNFMJIF_00416	CDS	1089				hypothetical protein
BHNFMJIF_00417	CDS	1254				hypothetical protein
BHNFMJIF_00418	CDS	663	vatD	2.3.1.-		Streptogramin A acetyltransferase
BHNFMJIF_00419	CDS	1104				hypothetical protein
BHNFMJIF_00420	CDS	1527	mhpE	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
BHNFMJIF_00421	CDS	687	neuA	2.7.7.43		N-acylneuraminate cytidylyltransferase
BHNFMJIF_00422	CDS	1038	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
BHNFMJIF_00423	CDS	780				hypothetical protein
BHNFMJIF_00424	CDS	1104				hypothetical protein
BHNFMJIF_00425	CDS	1056				hypothetical protein
BHNFMJIF_00426	CDS	1101	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BHNFMJIF_00427	CDS	549	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BHNFMJIF_00428	CDS	960				hypothetical protein
BHNFMJIF_00429	CDS	906				hypothetical protein
BHNFMJIF_00430	CDS	819				hypothetical protein
BHNFMJIF_00431	CDS	1080	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
BHNFMJIF_00432	CDS	1083	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
BHNFMJIF_00433	CDS	1044	rfbM	2.7.7.13		Mannose-1-phosphate guanylyltransferase RfbM
BHNFMJIF_00434	CDS	429				hypothetical protein
BHNFMJIF_00435	CDS	2145				hypothetical protein
BHNFMJIF_00436	CDS	1824				hypothetical protein
BHNFMJIF_00437	CDS	2106	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
BHNFMJIF_00438	CDS	3975				hypothetical protein
BHNFMJIF_00439	CDS	1470				hypothetical protein
BHNFMJIF_00440	CDS	1200	yteR_1	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
BHNFMJIF_00441	CDS	2445				hypothetical protein
BHNFMJIF_00442	CDS	1296	eno	4.2.1.11	COG0148	Enolase
BHNFMJIF_00443	CDS	1569				hypothetical protein
BHNFMJIF_00444	CDS	207				hypothetical protein
BHNFMJIF_00445	CDS	2418	cshA_1	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
BHNFMJIF_00446	tRNA	75				tRNA-Thr(tgt)
BHNFMJIF_00447	CDS	534				hypothetical protein
BHNFMJIF_00448	CDS	954	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BHNFMJIF_00449	CDS	549				hypothetical protein
BHNFMJIF_00450	CDS	702				hypothetical protein
BHNFMJIF_00451	CDS	573	mntP		COG1971	putative manganese efflux pump MntP
BHNFMJIF_00452	CDS	1017	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BHNFMJIF_00453	CDS	603				hypothetical protein
BHNFMJIF_00454	CDS	678				hypothetical protein
BHNFMJIF_00455	CDS	2043	dcp_1	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
BHNFMJIF_00456	CDS	495				hypothetical protein
BHNFMJIF_00457	CDS	435	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
BHNFMJIF_00458	CDS	1749				hypothetical protein
BHNFMJIF_00459	CDS	462	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
BHNFMJIF_00460	CDS	291				hypothetical protein
BHNFMJIF_00461	CDS	1116	recF		COG1195	DNA replication and repair protein RecF
BHNFMJIF_00462	CDS	678				hypothetical protein
BHNFMJIF_00463	CDS	507	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
BHNFMJIF_00464	tRNA	84				tRNA-Tyr(gta)
BHNFMJIF_00465	tRNA	74				tRNA-Gly(tcc)
BHNFMJIF_00466	CDS	705	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
BHNFMJIF_00467	CDS	294				hypothetical protein
BHNFMJIF_00468	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
BHNFMJIF_00469	CDS	366				hypothetical protein
BHNFMJIF_00470	CDS	753				hypothetical protein
BHNFMJIF_00471	CDS	528				hypothetical protein
BHNFMJIF_00472	CDS	1266	norR			Anaerobic nitric oxide reductase transcription regulator NorR
BHNFMJIF_00473	CDS	1299		5.5.1.4	COG1260	Inositol-3-phosphate synthase 1
BHNFMJIF_00474	CDS	897	deoK	2.7.1.15		Deoxyribokinase
BHNFMJIF_00475	CDS	1200	fucP_1		COG0738	L-fucose-proton symporter
BHNFMJIF_00476	CDS	723		3.1.3.3		Phosphoserine phosphatase
BHNFMJIF_00477	CDS	1002				hypothetical protein
BHNFMJIF_00478	CDS	951		2.7.8.-		Phosphatidylinositol phosphate synthase
BHNFMJIF_00479	CDS	843				hypothetical protein
BHNFMJIF_00480	CDS	711				hypothetical protein
BHNFMJIF_00481	CDS	1101	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
BHNFMJIF_00482	CDS	1065				hypothetical protein
BHNFMJIF_00483	CDS	1050	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
BHNFMJIF_00484	CDS	2472				hypothetical protein
BHNFMJIF_00485	CDS	1317				hypothetical protein
BHNFMJIF_00486	CDS	1275	ampG_1		COG2223	Anhydromuropeptide permease
BHNFMJIF_00487	CDS	555				hypothetical protein
BHNFMJIF_00488	CDS	558				hypothetical protein
BHNFMJIF_00489	CDS	633				hypothetical protein
BHNFMJIF_00490	CDS	639				hypothetical protein
BHNFMJIF_00491	CDS	1044				hypothetical protein
BHNFMJIF_00492	CDS	786	btsR_2		COG3279	Transcriptional regulatory protein BtsR
BHNFMJIF_00493	CDS	840				hypothetical protein
BHNFMJIF_00494	CDS	552	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
BHNFMJIF_00495	CDS	207	murQ_2	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
BHNFMJIF_00496	CDS	702				hypothetical protein
BHNFMJIF_00497	CDS	1665	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
BHNFMJIF_00498	CDS	138				hypothetical protein
BHNFMJIF_00499	CDS	1797	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BHNFMJIF_00500	CDS	447				hypothetical protein
BHNFMJIF_00501	CDS	828	rnz	3.1.26.11	COG1234	Ribonuclease Z
BHNFMJIF_00502	CDS	552	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
BHNFMJIF_00503	CDS	378				hypothetical protein
BHNFMJIF_00504	CDS	447				hypothetical protein
BHNFMJIF_00505	CDS	3162			COG4771	TonB-dependent receptor P39
BHNFMJIF_00506	CDS	1743				hypothetical protein
BHNFMJIF_00507	CDS	786	mazG	3.6.1.8	COG3956	Nucleoside triphosphate pyrophosphohydrolase
BHNFMJIF_00508	CDS	2628	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BHNFMJIF_00509	CDS	441				hypothetical protein
BHNFMJIF_00510	CDS	546	sigW_2		COG1595	ECF RNA polymerase sigma factor SigW
BHNFMJIF_00511	CDS	378				hypothetical protein
BHNFMJIF_00512	CDS	450				hypothetical protein
BHNFMJIF_00513	CDS	993				hypothetical protein
BHNFMJIF_00514	CDS	3297	secA	7.4.2.8		Protein translocase subunit SecA
BHNFMJIF_00515	CDS	1584	pafA	3.1.3.1	COG1524	Alkaline phosphatase PafA
BHNFMJIF_00516	CDS	1176				hypothetical protein
BHNFMJIF_00517	CDS	729	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
BHNFMJIF_00518	CDS	1317				hypothetical protein
BHNFMJIF_00519	CDS	1356				hypothetical protein
BHNFMJIF_00520	CDS	645	lptC			Lipopolysaccharide export system protein LptC
BHNFMJIF_00521	CDS	1260				hypothetical protein
BHNFMJIF_00522	CDS	2133				hypothetical protein
BHNFMJIF_00523	CDS	1086				hypothetical protein
BHNFMJIF_00524	CDS	1044		1.1.1.382	COG0059	Ketol-acid reductoisomerase (NAD(+))
BHNFMJIF_00525	CDS	744				hypothetical protein
BHNFMJIF_00526	CDS	555	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BHNFMJIF_00527	CDS	1698	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
BHNFMJIF_00528	CDS	1803	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BHNFMJIF_00529	CDS	93				hypothetical protein
BHNFMJIF_00530	CDS	375				hypothetical protein
BHNFMJIF_00531	CDS	579	slyD	5.2.1.8		FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BHNFMJIF_00532	CDS	1443				hypothetical protein
BHNFMJIF_00533	CDS	3282			COG4771	TonB-dependent receptor P39
BHNFMJIF_00534	CDS	1341	resA_1			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_00535	CDS	1269				hypothetical protein
BHNFMJIF_00536	CDS	768				hypothetical protein
BHNFMJIF_00537	CDS	804	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BHNFMJIF_00538	CDS	675				hypothetical protein
BHNFMJIF_00539	CDS	1005			COG1702	PhoH-like protein
BHNFMJIF_00540	CDS	945	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BHNFMJIF_00541	CDS	738	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BHNFMJIF_00542	CDS	741	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BHNFMJIF_00543	CDS	951				hypothetical protein
BHNFMJIF_00544	CDS	921				hypothetical protein
BHNFMJIF_00545	CDS	582	lemA		COG1704	Protein LemA
BHNFMJIF_00546	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
BHNFMJIF_00547	CDS	1353	tpdA	3.4.13.23		Cysteinylglycine-S-conjugate dipeptidase
BHNFMJIF_00548	CDS	630	fbiB	1.3.8.17		Bifunctional F420 biosynthesis protein FbiB
BHNFMJIF_00549	CDS	249				hypothetical protein
BHNFMJIF_00550	CDS	324				hypothetical protein
BHNFMJIF_00551	CDS	567	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
BHNFMJIF_00552	CDS	1332	xanP		COG2233	Xanthine permease XanP
BHNFMJIF_00553	CDS	1431	rapZ			RNase adapter protein RapZ
BHNFMJIF_00554	CDS	846	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
BHNFMJIF_00555	CDS	2754	metH_1	2.1.1.13	COG0646	Methionine synthase
BHNFMJIF_00556	CDS	453	smpB		COG0691	SsrA-binding protein
BHNFMJIF_00557	CDS	570				hypothetical protein
BHNFMJIF_00558	CDS	1089				hypothetical protein
BHNFMJIF_00559	CDS	339				hypothetical protein
BHNFMJIF_00560	CDS	1008				hypothetical protein
BHNFMJIF_00561	CDS	1140	fim1C_1			Fimbrium subunit Fim1C
BHNFMJIF_00562	CDS	1071	fim1C_2			Fimbrium subunit Fim1C
BHNFMJIF_00563	CDS	1707				hypothetical protein
BHNFMJIF_00564	CDS	756				hypothetical protein
BHNFMJIF_00565	CDS	1380	gltS			Sodium/glutamate symporter
BHNFMJIF_00566	CDS	510				DNA mimic protein DMP19
BHNFMJIF_00567	CDS	702				hypothetical protein
BHNFMJIF_00568	CDS	1011				hypothetical protein
BHNFMJIF_00569	CDS	1029				hypothetical protein
BHNFMJIF_00570	CDS	672				hypothetical protein
BHNFMJIF_00571	CDS	888	bcrA_1			Bacitracin transport ATP-binding protein BcrA
BHNFMJIF_00572	CDS	576				hypothetical protein
BHNFMJIF_00573	CDS	585				hypothetical protein
BHNFMJIF_00574	CDS	1551				hypothetical protein
BHNFMJIF_00575	CDS	1209				hypothetical protein
BHNFMJIF_00576	CDS	2688				hypothetical protein
BHNFMJIF_00577	CDS	288				hypothetical protein
BHNFMJIF_00578	CDS	363				hypothetical protein
BHNFMJIF_00579	CDS	540	resA_2			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_00580	CDS	1176	sotB			sugar efflux transporter
BHNFMJIF_00581	CDS	390				hypothetical protein
BHNFMJIF_00582	CDS	1170				hypothetical protein
BHNFMJIF_00583	CDS	1008	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
BHNFMJIF_00584	CDS	582	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
BHNFMJIF_00585	CDS	519	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
BHNFMJIF_00586	CDS	807				hypothetical protein
BHNFMJIF_00587	CDS	327				hypothetical protein
BHNFMJIF_00588	CDS	537				hypothetical protein
BHNFMJIF_00589	CDS	1023				hypothetical protein
BHNFMJIF_00590	CDS	414	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
BHNFMJIF_00591	CDS	1554	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
BHNFMJIF_00592	CDS	930				hypothetical protein
BHNFMJIF_00593	CDS	432				hypothetical protein
BHNFMJIF_00594	CDS	1161	mmdB_1	7.2.4.3		Methylmalonyl-CoA decarboxylase subunit beta
BHNFMJIF_00595	CDS	249				hypothetical protein
BHNFMJIF_00596	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
BHNFMJIF_00597	CDS	819				hypothetical protein
BHNFMJIF_00598	CDS	1719	ziaA	7.2.2.12	COG2217	Zinc-transporting ATPase
BHNFMJIF_00599	CDS	426				hypothetical protein
BHNFMJIF_00600	CDS	1152				hypothetical protein
BHNFMJIF_00601	CDS	564				hypothetical protein
BHNFMJIF_00602	CDS	300				hypothetical protein
BHNFMJIF_00603	CDS	444				hypothetical protein
BHNFMJIF_00604	tRNA	86				tRNA-Ser(tga)
BHNFMJIF_00605	CDS	2505	mutS2	3.1.-.-		Endonuclease MutS2
BHNFMJIF_00606	CDS	552				hypothetical protein
BHNFMJIF_00607	CDS	1170				hypothetical protein
BHNFMJIF_00608	CDS	3354			COG4771	TonB-dependent receptor P3
BHNFMJIF_00609	CDS	1449				hypothetical protein
BHNFMJIF_00610	CDS	1164				hypothetical protein
BHNFMJIF_00611	CDS	1209	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
BHNFMJIF_00612	CDS	441				hypothetical protein
BHNFMJIF_00613	CDS	570				hypothetical protein
BHNFMJIF_00614	CDS	687	ktrC		COG0569	Ktr system potassium uptake protein C
BHNFMJIF_00615	CDS	1848				hypothetical protein
BHNFMJIF_00616	CDS	1365	trpB	4.2.1.20		Tryptophan synthase beta chain
BHNFMJIF_00617	CDS	2073				hypothetical protein
BHNFMJIF_00618	CDS	837	nfo	3.1.21.2	COG0648	Endonuclease 4
BHNFMJIF_00619	CDS	1290				hypothetical protein
BHNFMJIF_00620	tRNA	75				tRNA-Glu(ttc)
BHNFMJIF_00621	CDS	351				hypothetical protein
BHNFMJIF_00622	CDS	1005				hypothetical protein
BHNFMJIF_00623	CDS	921				hypothetical protein
BHNFMJIF_00624	CDS	342				hypothetical protein
BHNFMJIF_00625	CDS	1182	resA_3			Thiol-disulfide oxidoreductase ResA
BHNFMJIF_00626	CDS	1422				hypothetical protein
BHNFMJIF_00627	CDS	3252				hypothetical protein
BHNFMJIF_00628	CDS	1818				hypothetical protein
BHNFMJIF_00629	CDS	591	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
BHNFMJIF_00630	CDS	186				hypothetical protein
BHNFMJIF_00631	CDS	582				hypothetical protein
BHNFMJIF_00632	CDS	333	cas2_1	3.1.-.-	COG3512	CRISPR-associated endoribonuclease Cas2
BHNFMJIF_00633	CDS	933	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
BHNFMJIF_00634	CDS	999				hypothetical protein
BHNFMJIF_00635	CDS	4515	cas9	3.1.-.-		CRISPR-associated endonuclease Cas9
BHNFMJIF_00636	CDS	1599	clcA			H(+)/Cl(-) exchange transporter ClcA
BHNFMJIF_00637	CDS	330				hypothetical protein
BHNFMJIF_00638	CDS	2502	cdr	1.8.1.14		Coenzyme A disulfide reductase
BHNFMJIF_00639	CDS	1356	mepA_2			Multidrug export protein MepA
BHNFMJIF_00640	CDS	1863				hypothetical protein
BHNFMJIF_00641	CDS	408		3.1.2.-	COG2050	Putative esterase
BHNFMJIF_00642	CDS	1143	menF_1	5.4.4.2		Isochorismate synthase MenF
BHNFMJIF_00643	CDS	1674	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BHNFMJIF_00644	CDS	822	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
BHNFMJIF_00645	CDS	1056	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
BHNFMJIF_00646	CDS	1086	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
BHNFMJIF_00647	CDS	909				hypothetical protein
BHNFMJIF_00648	CDS	177				hypothetical protein
BHNFMJIF_00649	CDS	2280	uvrB_1			UvrABC system protein B
BHNFMJIF_00650	CDS	468				hypothetical protein
BHNFMJIF_00651	CDS	570				hypothetical protein
BHNFMJIF_00652	CDS	1944				hypothetical protein
BHNFMJIF_00653	CDS	225				hypothetical protein
BHNFMJIF_00654	CDS	540				hypothetical protein
BHNFMJIF_00655	CDS	498				hypothetical protein
BHNFMJIF_00656	CDS	216				hypothetical protein
BHNFMJIF_00657	CDS	1422				hypothetical protein
BHNFMJIF_00658	CDS	807				hypothetical protein
BHNFMJIF_00659	CDS	789	wfeD_1	2.4.1.304		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase
BHNFMJIF_00660	CDS	1179	pglJ_1	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
BHNFMJIF_00661	CDS	765	bglA	3.2.1.73		Beta-glucanase
BHNFMJIF_00662	CDS	1188				hypothetical protein
BHNFMJIF_00663	CDS	1176				hypothetical protein
BHNFMJIF_00664	CDS	1044	epsJ	2.4.-.-	COG1216	putative glycosyltransferase EpsJ
BHNFMJIF_00665	CDS	768				hypothetical protein
BHNFMJIF_00666	CDS	981				hypothetical protein
BHNFMJIF_00667	CDS	1218				hypothetical protein
BHNFMJIF_00668	CDS	1536				hypothetical protein
BHNFMJIF_00669	CDS	1257	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BHNFMJIF_00670	CDS	2418				hypothetical protein
BHNFMJIF_00671	CDS	801				hypothetical protein
BHNFMJIF_00672	CDS	435				hypothetical protein
BHNFMJIF_00673	CDS	651	nusG_1			Transcription termination/antitermination protein NusG
BHNFMJIF_00674	CDS	936	xerC_5			Tyrosine recombinase XerC
BHNFMJIF_00675	CDS	90				hypothetical protein
BHNFMJIF_00676	CDS	1542				hypothetical protein
BHNFMJIF_00677	CDS	564				hypothetical protein
BHNFMJIF_00678	CDS	1107				hypothetical protein
BHNFMJIF_00679	CDS	1752				hypothetical protein
BHNFMJIF_00680	CDS	3477				hypothetical protein
BHNFMJIF_00681	CDS	987				hypothetical protein
BHNFMJIF_00682	CDS	288				hypothetical protein
BHNFMJIF_00683	CDS	1095	yhcG_1	3.1.-.-	COG4804	Putative nuclease YhcG
BHNFMJIF_00684	rRNA	109				5S ribosomal RNA
BHNFMJIF_00685	CDS	1617	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BHNFMJIF_00686	CDS	639				hypothetical protein
BHNFMJIF_00687	CDS	2451				hypothetical protein
BHNFMJIF_00688	CDS	3885	recD	5.6.2.3		RecBCD enzyme subunit RecD
BHNFMJIF_00689	CDS	453				hypothetical protein
BHNFMJIF_00690	CDS	2034				hypothetical protein
BHNFMJIF_00691	CDS	1878				hypothetical protein
BHNFMJIF_00692	CDS	639				hypothetical protein
BHNFMJIF_00693	CDS	378				hypothetical protein
BHNFMJIF_00694	CDS	1566				IS21 family transposase ISPpu7
BHNFMJIF_00695	CDS	786				IS21 family transposase ISRel16
BHNFMJIF_00696	CDS	1290	xerC_6			Tyrosine recombinase XerC
BHNFMJIF_00697	CDS	564				hypothetical protein
BHNFMJIF_00698	CDS	1917	dnaK			Chaperone protein DnaK
BHNFMJIF_00699	CDS	792				hypothetical protein
BHNFMJIF_00700	CDS	1254				hypothetical protein
BHNFMJIF_00701	CDS	1194		1.5.1.55	COG1748	Carboxyaminopropylagmatine dehydrogenase
BHNFMJIF_00702	CDS	447	bcp	1.11.1.24	COG1225	Peroxiredoxin Bcp
BHNFMJIF_00703	CDS	1044	recA			Protein RecA
BHNFMJIF_00704	CDS	597				hypothetical protein
BHNFMJIF_00705	CDS	1716				hypothetical protein
BHNFMJIF_00706	CDS	3039			COG4771	TonB-dependent receptor P3
BHNFMJIF_00707	CDS	2820	rhaR_1			HTH-type transcriptional activator RhaR
BHNFMJIF_00708	CDS	852	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BHNFMJIF_00709	CDS	474	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
BHNFMJIF_00710	CDS	1011				hypothetical protein
BHNFMJIF_00711	CDS	1458	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
BHNFMJIF_00712	CDS	228				hypothetical protein
BHNFMJIF_00713	CDS	615				hypothetical protein
BHNFMJIF_00714	CDS	297			COG3118	Thioredoxin-like protein
BHNFMJIF_00715	CDS	459	trxC	1.8.1.8	COG3118	Thioredoxin 2
BHNFMJIF_00716	CDS	552	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
BHNFMJIF_00717	CDS	411	perR_1		COG0735	Peroxide-responsive repressor PerR
BHNFMJIF_00718	CDS	1965	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
BHNFMJIF_00719	CDS	1119	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BHNFMJIF_00720	CDS	1041	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
BHNFMJIF_00721	CDS	1281	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BHNFMJIF_00722	CDS	852	hisG	2.4.2.17		ATP phosphoribosyltransferase
BHNFMJIF_00723	CDS	492				hypothetical protein
BHNFMJIF_00724	CDS	300				hypothetical protein
BHNFMJIF_00725	CDS	612	udk_1	2.7.1.48	COG0572	Uridine kinase
BHNFMJIF_00726	CDS	1380	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
BHNFMJIF_00727	CDS	813				hypothetical protein
BHNFMJIF_00728	CDS	1089				hypothetical protein
BHNFMJIF_00729	CDS	108				hypothetical protein
BHNFMJIF_00730	CDS	1071	pqqE_1	1.21.98.4		PqqA peptide cyclase
BHNFMJIF_00731	CDS	507				hypothetical protein
BHNFMJIF_00732	CDS	153				hypothetical protein
BHNFMJIF_00733	CDS	1179	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BHNFMJIF_00734	CDS	1089				hypothetical protein
BHNFMJIF_00735	CDS	408				hypothetical protein
BHNFMJIF_00736	CDS	1563				hypothetical protein
BHNFMJIF_00737	CDS	1296	atoS	2.7.13.3	COG3852	Signal transduction histidine-protein kinase AtoS
BHNFMJIF_00738	CDS	1356	atoC_1		COG2204	Regulatory protein AtoC
BHNFMJIF_00739	CDS	1485				hypothetical protein
BHNFMJIF_00740	CDS	1245				hypothetical protein
BHNFMJIF_00741	CDS	1257				hypothetical protein
BHNFMJIF_00742	CDS	1272				hypothetical protein
BHNFMJIF_00743	CDS	1185				hypothetical protein
BHNFMJIF_00744	CDS	1251				hypothetical protein
BHNFMJIF_00745	CDS	1293				hypothetical protein
BHNFMJIF_00746	CDS	672	yknY_2	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
BHNFMJIF_00747	CDS	1248				hypothetical protein
BHNFMJIF_00748	CDS	912		3.2.1.-	COG1388	Autolysin
BHNFMJIF_00749	CDS	642				hypothetical protein
BHNFMJIF_00750	CDS	549				hypothetical protein
BHNFMJIF_00751	CDS	363				hypothetical protein
BHNFMJIF_00752	CDS	537	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
BHNFMJIF_00753	CDS	672				hypothetical protein
BHNFMJIF_00754	CDS	612				hypothetical protein
BHNFMJIF_00755	CDS	324				hypothetical protein
BHNFMJIF_00756	CDS	507	cdd	3.5.4.5	COG0295	Cytidine deaminase
BHNFMJIF_00757	CDS	1041	alkZ	3.2.2.-		Interstrand DNA cross-link repair glycosylase
BHNFMJIF_00758	CDS	1221				IS256 family transposase ISDku1
BHNFMJIF_00759	CDS	99				hypothetical protein
BHNFMJIF_00760	CDS	1512				hypothetical protein
BHNFMJIF_00761	CDS	1620	ybiT		COG0488	putative ATP-binding protein YbiT
BHNFMJIF_00762	CDS	621	grpE			Protein GrpE
BHNFMJIF_00763	CDS	1176	dnaJ		COG0484	Chaperone protein DnaJ
BHNFMJIF_00764	CDS	1287	fpgS	6.3.2.17		Folylpolyglutamate synthase
BHNFMJIF_00765	CDS	1095	mro_1	5.1.3.3		Aldose 1-epimerase
BHNFMJIF_00766	CDS	1341	fucP_2		COG0738	L-fucose-proton symporter
BHNFMJIF_00767	CDS	1155	galK	2.7.1.6	COG0153	Galactokinase
BHNFMJIF_00768	CDS	1146	mro_2	5.1.3.3		Aldose 1-epimerase
BHNFMJIF_00769	CDS	1743	sglT_2			Sodium/glucose cotransporter
BHNFMJIF_00770	CDS	678			COG1051	ADPR responsive transcriptional repressor NtrR
BHNFMJIF_00771	CDS	753	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
BHNFMJIF_00772	CDS	1530	araA	5.3.1.4		L-arabinose isomerase
BHNFMJIF_00773	CDS	1599	xylB_1	2.7.1.17		Xylulose kinase
BHNFMJIF_00774	CDS	2013	tkt	2.2.1.1		Transketolase
BHNFMJIF_00775	CDS	435	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BHNFMJIF_00776	CDS	1098				hypothetical protein
BHNFMJIF_00777	CDS	333				hypothetical protein
BHNFMJIF_00778	CDS	297				hypothetical protein
BHNFMJIF_00779	CDS	231	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BHNFMJIF_00780	CDS	1083	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
